scene_name,case_label,criterion,method_id,method_name,trial_idx,seed,objective_init,objective_final,reduction_pct,time_sec,iterations,min_eigJ,min_sin_init,min_sin_final
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,21,75,19.5850131622483,18.5072029855244,5.50323948110207,0.00253,5,0.00208655108594401,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,22,76,18.5858772417547,17.4820280343959,5.93918270846468,0.1579862,23,0.00293777885221693,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,22,76,18.5858772417547,17.6617022471327,4.97245829508538,0.0872428,14,0.00189852055780625,1,0.991300312622769
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,22,76,18.5858772417547,18.3843557331036,1.08427224623228,0.0033376,7,0.00217704338201698,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,23,77,19.1961169081747,17.5130229405634,8.76788767052449,0.0887271,13,0.00291248444166658,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,23,77,19.1961169081747,18.2953425576333,4.69248210380426,0.0822637,13,0.00124266947369538,1,0.993785285282046
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,23,77,19.1961169081747,18.3885539734054,4.20690777531925,0.0019901,4,0.00217583551632583,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,24,78,18.9024283469582,17.5162000105438,7.3335992125977,0.1148211,17,0.00291156436974394,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,24,78,18.9024283469582,18.0152557623209,4.69343180861731,0.1193722,19,0.0011345459135524,1,0.987245378537902
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,24,78,18.9024283469582,18.4395205837823,2.44893277561545,0.0033914,6,0.00213759584343703,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,25,79,18.7287411593385,17.4954320496333,6.58511482011838,0.1034307,15,0.00292277130543865,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,25,79,18.7287411593385,17.6844241772032,5.57601268152827,0.0895602,14,0.00192788561342792,1,0.984727265909631
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,25,79,18.7287411593385,18.5896280125844,0.742778949052354,0.0025267,5,0.00203460216823398,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,26,80,19.5383826976013,17.4782720968604,10.5439156998075,0.1154704,17,0.0029383026559006,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,26,80,19.5383826976013,18.1661284673008,7.02337676326158,0.1098364,17,0.00100161747430617,1,0.978476833834046
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,26,80,19.5383826976013,18.7612693095975,3.97736803517114,0.0046669,10,0.00191185534145473,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,27,81,18.9732507537026,17.528722336725,7.61349984633361,0.1472755,18,0.00289597672499043,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,27,81,18.9732507537026,17.9977674003503,5.14136120380927,0.1080326,17,0.00157948709627996,1,0.995133241838284
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,27,81,18.9732507537026,18.572016664751,2.11473560414175,0.002715,6,0.00204767877756013,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,28,82,18.8114059862127,17.5041095294584,6.94948829296663,0.334394,50,0.00291284721308614,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,28,82,18.8114059862127,18.0284035598492,4.16238120073228,0.2087463,30,0.00129571316291247,1,0.974697598825029
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,28,82,18.8114059862127,18.3319128707839,2.54894884401641,0.0046128,10,0.00221444513144954,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,29,83,18.5683784493062,17.5069499678287,5.71632296474018,0.128413,19,0.0029128933925323,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,29,83,18.5683784493062,17.6398470227725,5.00060589064759,0.0967356,15,0.00217387175297758,1,0.988106471016732
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,29,83,18.5683784493062,18.4266261658815,0.763406906056639,0.0054416,12,0.0021348109235619,1,1
constrained,Constrained D-opt,dopt,gs_sqp_all,all,30,84,18.5329203510484,17.4746511517947,5.71021284939456,0.1741485,26,0.00294938243613062,1,1
constrained,Constrained D-opt,dopt,gs_sqp_p_only,p-only,30,84,18.5329203510484,17.5442476381203,5.33468387173077,0.0883717,14,0.00215637475638475,1,0.996245098351406
constrained,Constrained D-opt,dopt,gs_sqp_u_only,u-only,30,84,18.5329203510484,18.4820698788819,0.274379165308534,0.0027204,6,0.00210468779747574,1,1
